id,name,set,collector,newPrice
03182a2d-d7b4-4449-b93e-580cf9bb8dd2,"Saryth, the Viper's Fang",DBL,197,2.54
031afea3-fbfb-4663-a8cc-9b7eb7b16020,Dragonfire Blade,TDM,240,1.43
03220cab-fc78-4323-bd34-b8dbebe35597,City of Brass,8ED,322,20.38
03245712-18b9-48d2-b95e-24a38367abb9,Mana-Charged Dragon,CMA,84,1.36
0326a145-357f-4af5-ad66-090f4abb9d02,"Isshin, Two Heavens as One",PNEO,224p,4.31
032af060-4d49-4a0a-8841-9eb2d45a4b77,Sword of Vengeance,CMR,475,1.42
032e452b-859d-40ec-8b54-fb3e7b535415,Molten-Core Maestro,PSOS,125p,2.09
03304c72-fe8e-42af-96ae-1e64ba0105b3,Grand Abolisher,BIG,32,26.01
0333ccf1-239a-4de2-bb0a-9b4ac1649adf,"Prosper, Tome-Bound",AFC,324,19.86
0333e99d-9c5d-420d-b462-aab000434a21,Fevered Suspicion,AFC,316,4.67
033afbd5-9937-4957-98ba-48e469a490bb,Miscast,M21,57,1.13
0341da27-3d77-4959-b7fa-5929b2cc7141,Living Plane,LEG,193,206.56
03436927-eedc-48cf-820d-54cef4360f13,Scrap Mastery,C14,38,3.00
03445cdf-6c4e-4b93-b1c3-7bf3e3bafa33,Greater Good,MSC,380,3.46
0345854e-860f-4ee0-8a97-591bb41a0212,Naya Charm,C19,195,1.88
0347bf13-1ccb-4d4d-a5f2-68181d494b85,"Sorin of House Markov // Sorin, Ravenous Neonate",MH3,444,8.18
0347cf84-42f5-4674-99de-619b0ae51d62,"Shorikai, Genesis Engine",NEC,76,5.06
0348247d-0a70-4961-8590-9de41386c69b,Ancient Ziggurat,CON,141,2.46
03482c9c-1f25-4d73-9243-17462ea37ac4,Dwarven Demolition Team,LEA,142,48.00
03486228-86e3-472f-8a0c-7574daa434e5,Black Market,PLST,C17-98,5.27
0349c577-22f1-4953-9b01-5cf342c8b356,Helm of Awakening,PLST,VIS-145,2.92
034ad345-96f6-40aa-b610-1eaab258fb38,Desolate Lighthouse,SLD,352,2.20
034b047d-6363-45ca-9948-8184f822a2cb,Plains,2ED,288,4.38
034bfd23-8f10-4d98-9500-47d392531c69,Leyline of the Void,WOT,30,1.02
034e0929-b2c7-4b5f-94f2-8eaf4fb1a2a1,"Sauron, the Dark Lord",LTR,224,28.44
034e0edc-fec5-49d3-b773-76e2bfecfb8b,"Doran, Besieged by Time",PECL,215p,1.54
034fb5f8-a121-4145-9650-75c278a4bb19,Idyllic Tutor,SPG,129,13.72
0352db2d-6581-4a58-9e6c-bfe1b841959f,Plague Rats,CED,122,2.12
03533243-24cf-4e08-8999-311f23dda0ab,"Leinore, Autumn Sovereign",MIC,39,1.78
03553980-53fa-4256-b478-c7e0e73e2b5b,Spirit,TC15,23,3.00
0355887d-eec7-4b1c-ada1-014ac7fce5c6,Narset's Reversal,MAR,58,2.82
0359f212-9564-41a9-870b-d2c57455a695,Brainstorm,C21,115,2.05
035c3112-222d-4362-9109-c8b872a59a2b,Lotus Bloom,MMA,208,4.37
0360f1ff-15c9-48e3-89eb-fbc4bf140c55,Feldon of the Third Path,MOC,277,1.44
03683fbb-9843-4c14-bb95-387150e97c90,Mountain,SLD,106,4.41
036f387a-8dee-482e-b3e3-cf79b54c61e1,Blood Artist,INR,97,3.27
03736bdf-c5ec-4254-8c6c-b39c125e2d23,Gemstone Mine,WC98,bs164,2.62
0374cd0e-d06a-4976-9483-202015c845ff,Rewind,SLD,1368,9.05
0374f269-b07e-43af-911a-5454b35f14e6,Scabland,TMP,325,1.47
03764eee-fbbd-4dc6-bcaf-566f65756f37,Furnace of Rath,PLST,TMP-177,9.85
037d8f92-bd92-4b2a-88ab-8b795e36283a,The Zephyr Maze,OPC2,40,2.49
0380b46d-1660-404d-9d11-705d8809ea46,Semblance Anvil,SOM,201,7.18
038710ca-c756-4e66-a9de-278e676c9f5b,Aettir and Priwen,FIN,253,9.25
038ea81c-b491-4529-936d-c7afad950174,Library of Leng,SPG,158,11.15
03919c86-1c4a-43b0-a2db-54ca6ae1ac57,Underworld Dreams,THB,121,2.21
03927043-9276-42d5-9db9-eb935cf8a7c8,Nihil Spellbomb,PLST,SOM-187,2.12
0392db52-c77c-4310-be26-7daccc661d07,Circular Logic,SLD,1519,5.27
039499c3-0b35-4e8e-b0c9-bdf0b4cd90d5,Felidar Sovereign,BFZ,26,4.51
03970f12-e849-4312-848e-0b03677e20bc,"Daxos, Blessed by the Sun",PLST,THB-258,1.58
03988a88-090d-4daf-bb0a-ca0dabee917f,"Karona, False God",SLD,1624,6.21
039d25d4-ce26-4ecf-bbf5-42187cf0230a,"Kelsien, the Plague",C20,11,3.13
039e43f2-cf3b-4c60-ac55-d2aafb20eb34,"Danitha, New Benalia's Light",MAT,29,2.01
03a01e89-f109-49d9-a33e-03afef650636,Collective Brutality,SLD,1085,4.98
03a2c40d-6adb-4ad7-ba8e-3954d33f0e09,The Golden City of Orazca,MOC,52,1.02
03a2ff31-feb2-40a0-b712-1e180b789d09,Shanodin Dryads,CED,217,2.25
03a7e79f-625a-49ac-9cb1-e1fe5f51f5a0,"Gonti, Canny Acquisitor",OTC,1,1.39
03a9453c-09b2-4dbb-969a-369f5e78a90f,Magus of the Vineyard,FUT,132,10.20
03ab584c-1f27-4452-89b4-3b93a2486d61,Noxious Revival,SLD,1416,20.45
03b9304c-9993-4539-9165-48568eb81db1,Arasta of the Endless Web,THB,325,4.27
03bacab3-25fb-4a0c-81b3-7e9e22899c2c,Mountain,ZEN,244,1.18
03bd3d4b-d01a-475d-bf3b-cf96f43bc9ef,Ayesha Tanaka,LEG,220,14.60
03bdcf52-50b8-42c0-9665-931d83f5f314,Black Sun's Zenith,MBS,39,1.21
03c67a1b-32d7-4f66-bc6c-aaf09275a779,Arcbound Crusher,HOP,105,3.95
03c80368-0fe6-481a-bee0-7d9f65afb233,Quintorius Kand,LCI,352,4.39
03c8654e-900a-4720-a4a1-1107d6271c70,Drown in the Loch,SPG,27,5.45
03cc5caf-b2d7-4211-a1a4-f0ad6e70e3f4,Sword of Body and Mind,SOM,208,18.08
03d818b4-4722-4035-a2bc-ebc4c8c90ec0,Red Ward,2ED,34,1.84
03da66e3-a369-4433-a2b8-8625403d34b0,Dismember,SLD,321,11.34
03dfa7f7-8f08-49f6-96fd-eebf16ceb499,Granite Gargoyle,3ED,156,2.12
03e0147e-841c-4593-83ce-001bf03885f2,Faithless Looting,PIDW,2,3.59
03e24cda-36b3-4676-a774-d5a55aa95500,Guardian Project,RVR,349,12.80
03e9d584-2a61-4966-b2c1-f22e0dd94de6,"Huatli, Radiant Champion",SLD,1699,3.40
03f0f6ef-89fe-4969-a15b-30158133ff82,Baleful Mastery,PSTX,64p,3.01
03f16bbd-00d6-43ed-9a11-ebe7fc65933a,"Syr Konrad, the Grim",MOC,269,1.15
03f26bc2-53d7-4448-8021-de35aa82fcc6,Angelic Accord,M14,3,1.26
03f4341c-088b-4f35-b82b-3d98d8a93de4,Queen Marchesa,CN2,78,1.07
03f66946-ff52-4ce4-af25-b81196fa451b,Visara the Dreadful,EMA,114,2.99
03f6b25f-d11c-483a-a3e9-6b801d333482,Day of Judgment,M11,12,1.76
03fab911-7bd4-45fa-ba07-cd0e51b0cd95,"Tegwyll, Duke of Splendor",WOC,1,5.14
03ffa3c3-dd29-47eb-abf2-7951fadb5c37,Leveler,MRD,195,4.63
04002706-2236-4b79-bdea-4f263e43cb9c,Sol Ring,ECC,57,1.23
040301e8-20c1-4f4c-8766-d05f11415efd,Tome of Legends,ELD,332,1.83
04066abb-44d2-4730-9cc3-2584bc4c7d8c,"Kozilek, the Broken Reality",MH3,10,3.96
040dfd14-57e1-4f28-a42b-6d8874b44fea,"Reed Richards, Smartest Man",MSC,636,5.22
040ef6d7-8cab-45f9-a55b-42ea8931a407,Hydroblast,WC97,js94sb,1.88
04130251-9950-4710-9f20-3953daae9e05,Priest of Titania,WC00,jk270,3.99
041351b5-e253-41ec-bc6d-579ae89d6396,Quantum Misalignment,MSC,339,6.90
0415cc0e-979e-42cc-a56d-88d13153a7de,The Chain Veil,M15,215,5.47
041714bd-6efd-4742-a712-72d0e7f588b6,Zombify,WC03,pk174,1.46
0418672d-056e-416d-91b4-8ee6e47201dc,Voodoo Doll,LEG,298,9.15
0420119f-a25b-44c7-b82f-51d05dfd94c5,Flamekin Harbinger,SLD,1255,18.11
042431bc-0b21-4920-802f-6dd02e4c8721,Chaos Warp,CMD,114,1.56
0424f97c-b8ba-4c19-9238-cf2d7eed150f,"Godo, Bandit Warlord",SLD,1200,12.79
042740b1-44c5-4db7-ac14-c4234a06f167,Plains,ITP,54,10.00
04292a4e-8910-4911-a76d-4f2c3e15da33,Koskun Falls,HML,55,15.23
0429bba6-d496-49ac-b849-fb8274f86880,"Matoya, Archon Elder",FIN,439,2.56
0430db1a-5cad-4444-ba93-57fb32e65606,Dread Presence,M20,96,2.63
0433bee7-406d-4dd3-8d1b-dfd6cb64d038,Shu Cavalry,PTK,19,3.65
0437a9e4-df29-4fbb-8c99-05e5d30a18e3,Wall of Swords,2ED,43,4.60
043a2299-1cfc-4732-a10a-58c773b9992c,Meteor Crater,PLS,140,3.55
043b2d30-a40f-4d47-933b-80544512f9c2,Rhystic Study,WOT,25,80.98
043b8c8f-2731-4428-b9fb-43c55ab21dce,Cursed Scroll,WC98,br281,8.93
043de2ce-9ee9-414f-9385-6e5260173988,Phyrexian Altar,2X2,396,58.26
0441cd2c-3646-4c69-ae97-ad3bcea7466f,Mirrorpool,CMM,1010,4.37
0443321b-e999-4bdd-8d8e-65fbaa6cabb4,Nahiri's Resolve,MAT,172,1.34
0447f9e1-792b-4200-9ef3-7cd95c326b88,Pariah,USG,28,2.85
0448ddc8-9ed7-4859-a256-bbcf148c9c39,Sanctuary Warden,PSNC,30p,1.07
0449831a-a07e-4dc0-991f-7406629291b6,Homeward Path,SLD,1467,17.82
04506bad-3856-4184-8dda-941ded60f41a,"Gisela, the Broken Blade",INR,24,19.56
0452c73b-4522-4808-8f97-0e84e2944ee9,Curiosity Crafter,C21,24,1.00
045730ed-f19c-41dc-9b57-76068789e445,Well of Lost Dreams,BRR,125,1.44
045814ab-da2c-460e-acf3-3bbf7bd5fe38,Reverent Mantra,SLD,2686,46.65
04587192-e5a6-46f6-98b5-3b349d618880,Mutilate,GVL,55,1.96
0458b733-d689-4cb5-8970-3b675c67fc4d,Serendib Djinn,ARN,19,151.17
0458d66b-02f4-4a39-b905-b2951633a338,Hermit Druid,INR,488,9.33
045ae4ec-07f2-4098-a2d9-4bfcbd0273b2,Timberwatch Elf,LGN,140,2.39
045ce37b-86d2-4e56-84af-b6625b53d13c,Path to Exile,MD1,3,1.83
04613bd6-6968-42e0-bdbd-a805df178c39,Laughing Jasper Flint,SLP,44,1.24
0461a1be-c463-4b4b-bd8c-7b4134982ec0,Consider,DBL,44,2.48
0462433a-558c-4eec-879e-d1a2858dadca,Earthquake,30A,439,44.36
04628d6f-8985-4e4b-a746-fbb2ef631694,Golgari Grave-Troll,DDJ,60,1.56
0463e989-ba32-4a46-a82f-e0d6daf3cd51,Sulfuric Vortex,EMA,150,1.58
0468f109-8020-4a74-8ffd-bba771362f76,Nomad Mythmaker,10E,30,4.84
046aff0b-fa01-4a2d-a030-021a7ad01e60,Greater Good,2XM,170,4.93
046c2801-4e94-4e33-9039-9b7d2f409d19,Protection Racket,NCC,140,4.93
046f2416-c206-4344-aa39-ec42585e0d64,Ashnod,PVAN,401,14.50
04733881-38a3-404c-837f-fad3fc5a5647,Skullclamp,40K,248,8.66
0473fb5c-e9fc-482c-9e92-cb68ad012ad5,Krosa,OHOP,20,2.04
047417fa-1251-41b9-96d3-ffd858cc4f28,Druid of Purification,AFC,308,2.49
0476cc6b-ecc6-44d6-9f44-a90d4ee85daa,Tectonic Instability,INV,173,3.91
04779a7e-b453-48b9-b392-6d6fd0b8d283,Flame of Anor,LTR,203,5.12
047de2fe-6fc1-40c5-98d4-6203b4a83445,Lightning Greaves,CMA,220,5.09
047f2cc9-3073-41f5-81c3-7b6b28b374d0,"Elspeth, Sun's Champion",MOC,182,1.99
0480fbbd-9095-4634-9e8d-e859790f0950,City of Brass,WC03,we322,10.50
0483c869-38dc-4b0b-82f3-dd08a1ab985f,Sylvan Primordial,GTC,136,1.91
0489be0d-2117-46a8-97ab-31fe480685e2,"Ghalta, Primal Hunger // Ghalta, Primal Hunger",SLD,1124,15.01
048a44ee-8568-4b6a-867b-15a882b3aa34,Restoration Seminar,PSOS,30p,8.15
048c829a-3f14-493d-b961-c7fb9cd23613,Thraximundar,SLD,142,10.90
048ceee4-0a56-4e43-92f2-80058844baba,Cursed Totem,6ED,278,3.72
04961291-2659-421e-891f-a0ee4f02d246,Volcanic Eruption,CED,89,3.09
049909a4-6b56-423d-baf6-209d06dfa1db,Dingus Egg,CEI,242,6.08
049a601d-de5c-412c-87a2-69500c08809a,Knight of the White Orchid,ORI,21,2.01
049c8129-07a6-4761-85f2-e3ed859d818b,Drizzt Do'Urden,PAFR,220p,5.18
049d96ef-f46c-44d7-8ec4-cdbcc3cd0397,Goblin King,ATH,34,5.25
049fb314-184c-4411-9035-f04215659056,Deathless Angel,ROE,17,1.23
04a1852a-9b23-4834-852e-b018df88f497,Herald of Slaanesh,40K,77,6.30
04a1a6f4-a73b-4593-b14e-8c87f94debc1,Steal Artifact,2ED,82,3.30
04a38b92-619e-4fe8-b0cb-6fa31f0824ff,The Coming of Galactus,MSH,212,1.86
04a474e3-e7de-4b4d-ad89-a72571968687,Twinflame Tyrant,FDN,469,29.27
04a76643-1703-4fab-8dce-7725490bc2af,Swiftfoot Boots,OTC,268,2.26
04acd5af-bd55-4c16-9b6d-10822d564c14,"Liberator, Urza's Battlethopter",BRO,364,6.62
04adaa48-c71c-497e-bc6a-03c844581844,"Frie, Displaced in Time",UNK,RZ03m,19.99
04b31611-9053-4eaf-b392-21bb644fef5f,Sinkhole,LEA,129,165.40
04b6add2-5f2b-4101-b371-6d6033db92fd,Drain Power,CED,57,6.00
04b9b58f-4c01-48a5-afaf-b8a37165a83f,"Nethroi, Apex of Death",DMC,163,3.05
04bbd231-0d5f-4cbf-92a7-10d2c5c4b82c,Yawgmoth Demon,ATQ,21,23.50
04bc57aa-d4d9-4bd9-ba09-984370c7e23b,Backfire,LEG,47,2.76
04c0357a-e98d-4c49-83ad-d7a8ebe7e2d1,Quicksilver Amulet,M12,214,2.97
04c349f2-69b1-48dd-a547-f2b55f542700,Blast-Furnace Hellkite,BRC,12,5.23
04c60155-9337-4ea2-b9a2-5b72d96743ff,Struggle for Project Purity,PIP,39,4.47
04c9f48d-2213-4f95-8eac-b23bd2d95e34,Avoid Fate,TSB,73,10.09
04cbe4e4-37a3-49fb-81bd-85f1b06687df,Control Magic,30A,52,2.34
04d03315-1eaf-41fe-beaf-3269167a89ad,Cinder Glade,PIP,490,1.43
04d1a29b-af80-4f9a-881b-ef7374ecbce1,Dragon Tyrant,SCG,88,1.45
04d9b71a-cbe6-4187-8fac-84d8ccd9a9cb,Kessig Flamebreather,DBL,431,6.53
04dc842c-3250-44ed-906c-38f14bf1f0e2,Predict,ODY,94,1.59
04dd9ad9-eab2-447c-b065-078a0b184519,"Joshua, Phoenix's Dominant // Phoenix, Warden of Fire",FIN,397,6.12
04dfd2d0-bdd4-485d-a8a3-d3c3ad31014b,Bow of Nylea,SLD,1504,14.81
04e0738b-b856-401e-8b41-096e2c48cf96,Swords to Plowshares,PTC,ml52,4.07
04e5faf1-25c9-46c0-88f2-c59e7b9c08c5,Rockslide Ambush,PTK,121,37.29
04e97dbe-39e1-4bf7-815a-839048463682,Reverse Damage,3ED,35,1.83
04ea9067-ad50-4c43-ae4d-3f66890cd898,Velomachus Lorehold,STX,245,1.48
04ee74d6-bd06-48e5-89de-f926e0c9413f,Rally the Troops,PTK,16,11.18
04ef8493-d986-45f8-a718-617b028f7ad4,Witch's Oven,ELD,237,1.48
04f0772d-44c4-4795-ac07-5fa15751ae53,Phantom Nishoba,WC02,bk140sb,3.50
04f1014e-8a66-4fec-9d5d-d03e9d935da2,Yavimaya Coast,WC02,rl143,19.99
04f3db71-802f-488c-b40d-ac90df2d660a,"Rakdos, Lord of Riots",RTR,187,1.18
04f9eb05-7c1d-49f5-a9dc-c44e1a1add89,Keen Duelist,C21,42,3.19
04fc99dc-bfbe-4567-b791-6b1db96471ec,Reanimate,UMA,110,9.12
04fe475d-5f84-41e5-b2b3-10005dce74f0,"Shorikai, Genesis Engine",SLD,1880,10.37
050602c0-b5b7-4076-af33-0f7a58d0b260,Cragcrown Pathway // Timbercrown Pathway,ZNR,287,2.45
05082d18-ad43-43e0-8d90-973b7959aa6b,Shivan Dragon,CED,175,82.50
05087bc1-ac45-4405-9074-8272a321ab86,Moment's Peace,PLST,TD0-A80,3.06
050ca791-265a-4e7b-9640-4fd5a6d8cd3a,Twilight Prophet,MKC,143,2.39
050ff430-2ad8-46d0-bfdc-cc7323b87101,"Kroxa, Titan of Death's Hunger",THB,340,4.33
0511e232-2a72-40f5-a400-4f7ebc442d17,Branchloft Pathway // Boulderloft Pathway,ZNR,258,3.29
05126438-e806-43e6-bd81-233b629b4a1b,Earthquake,P02,94,13.13
05145c58-8317-4629-8573-9dff02e62c94,Utvara Hellkite,RVR,431,26.77
051830bb-1baa-4c11-9177-efcd908fbcaf,Capital Punishment,CN2,40,4.95
0520813a-fe20-4bde-8dc9-9a7add51c722,Swamp,SLD,450,4.67
0526debc-6eca-413e-b68c-50aa70927058,Aura Mutation,C16,180,2.07
0527d8ea-4420-445d-9300-1efde3829732,Radagast the Brown,LTR,635,5.45
052ab231-6575-4682-9208-13ac6b9d7910,"Linden, the Steadfast Queen",ELD,340,1.55
052b743a-456d-49c3-881e-4f30c7645fa5,Puppet's Verdict,MMQ,208,4.50
052df800-9f13-4469-9e8c-16d327025aa0,Goblin Bushwhacker,SPG,78,3.01
05309d0b-302d-4a9e-b147-1b504ecf365e,Firebender Ascension,TLA,312,2.21
0533d7e4-6b5b-4e2e-8407-279fe438c676,Urabrask the Hidden,MUL,23,5.13
0535c823-f6e9-4a2f-8adf-f69b6f0fea1f,Luminous Broodmoth,IKO,316,6.68
05362cde-3b0b-4a8d-9875-675cfac52e4a,Nicol Bolas,CHR,81,4.09
053c43d3-db4a-4487-b127-87f55ccc695a,Whirlwind of Thought,PIKO,215p,1.09
053f724c-c88d-44c0-9902-6400c064640b,Counterspell,SLD,1933,29.63
05414ba7-0f59-4c73-931c-e599d149d3ba,Core Prowler,MBS,103,2.16
0542d0d7-5b0f-4093-b74d-6a60f174aeb5,Leyline Tyrant,TDC,221,2.27
0548ddb6-5301-4911-93fd-bb988275f44a,"Inti, Seneschal of the Sun",LCI,295,2.04
0549ad58-1346-4230-b518-36ce87abfb08,Ball Lightning,WC98,br210,3.33
054a392e-ea3b-4de2-beeb-72772a546070,Rejuvenating Springs,CMM,662,11.66
054ba2ad-61ae-4d14-bb9d-c1258e42343a,Expressive Iteration,SLD,2305,5.40
054e180d-4e66-426d-adb5-a4fee94b6a67,"Gogo, Master of Mimicry",FIN,377,8.24
054f2276-2dd5-43da-bb26-c57c560861fe,Steam Vents,GPT,164,23.73
05500b14-d36d-49b3-82b0-d0c533d4ec00,Woe Strider,THB,317,2.08
05514fab-079c-4c73-bc4c-355621f56d73,"Tezzeret, Cruel Captain",PEOE,2p,19.98
0551d66e-8cd4-48f0-aa17-15f26be9d85f,Evil Presence,LEA,107,76.25
055283e3-7d88-4034-9c77-a6416c2443fc,Thunderous Velocipede,PDFT,183p,1.75
0559352e-95c1-403b-bd8f-d0679717cfa2,Tendrils of Agony,SCG,75,1.82
055afa78-b969-498f-a3ad-c792426e5ee6,Orim's Chant,PLS,11,21.91
055b8b4e-4ff8-4526-9abc-ac2fa0dcf1b7,Werebear,WC02,rl282,2.68
05690d52-06c4-40b1-8360-380418a83250,The Aetherspark,DFT,231,18.08
056be80b-54df-4a9e-8ccb-1e576a001d7c,Plague Wind,8ED,155,2.60
056f1559-cca9-4aae-810b-a7db56c214e9,Blooming Marsh,SLD,1374,7.28
057237bb-e1e6-4bcc-8639-ca0dcdd4846c,Red Ward,LEB,34,8.06
05741d2b-4aed-47f5-899e-7ed38e84ea39,Rakdos Charm,GK2,68,1.03
05757669-e8a6-4a2f-8479-d4e2ade822ca,Painful Quandary,FDN,179,1.12
0575f714-8efa-430e-80ed-c5a23bc9665a,Sulfur Falls,PDOM,247p,3.52
0577994e-b43b-4f16-aa9f-fac0ebc4d617,Blade Historian,PSTX,165p,5.20
057d2410-30d3-4b7a-9dc3-f2512c1cf31c,Swords to Plowshares,3ED,41,7.75
058030f0-72ef-4cc9-aad1-9f5d26991ab2,Fall of Gil-galad,LTR,616,1.84
058a7abf-8112-4f67-b465-317c87ad0d63,Storm Herd,C19,75,2.56
058bf363-db17-4823-a0d0-7dc48c234d09,Whispersilk Cloak,C16,280,4.25
058c60d2-25d1-42bf-9747-715e9ff56e0b,"Oko, Thief of Crowns",PELD,197p,12.60
059164e1-894d-4586-9800-e60d6fbd6eb6,Shifting Woodland,MH3,228,3.69
05939f15-2d95-47df-b66f-131c3e7ea95f,Choice of Damnations,SOK,62,16.65
05958bc8-e70c-4970-9fd2-a0f162786ad7,Ranger-Captain of Eos,PLST,MH1-21,36.44
05961dad-9fe6-409f-8bfd-c6176072e9b1,Privileged Position,MAR,92,1.87
0596928c-2b20-4dbb-aa78-3ab6c3ce0d72,Eternal Dragon,SCG,12,9.71
05976e5c-b46c-431e-9dbd-1dc5fad3536c,Black Market,MMQ,116,8.24
059aef39-1d27-472e-8bb6-b6cd8dc8c45e,Court of Grace,CMR,619,5.65
059bffc0-d509-4c3c-8af3-bd44959f2d82,Undead Hand Ninja,MSC,670,2.27
059fc73f-7a00-4014-9e92-75765798cf2d,Cardboard Carapace,UGL,54,2.18
05a8d65d-0c6f-433d-a818-002c242a17e8,Reshape,DST,31,3.49
05aa19b7-da04-4845-868e-3ad2edb9a9ba,Lightning Rager,TCM2,10,2.15
05ab141b-ba27-4127-a973-ff0cd72d2c64,Tundra,30A,577,542.37
05ada02f-04e9-4269-b04a-97a7eaac2c46,Chronatog,VIS,28,12.54
05adec4c-882a-4630-9654-b5af4e5fe9c0,Chaos Dragon,AFC,299,5.66
05b2cc68-1d20-421f-9800-af0996071554,Phyrexian Tower,JMP,493,26.58
05b5c8a2-7713-47c1-b426-c4ced59aeb49,Political Trickery,WC97,jk81sb,1.08
05b5e975-bd75-4f7c-829d-e87f8b24bc2f,Ohran Frostfang,CMM,650,12.13
05b837a2-5773-4340-87f9-b4d6a43deb27,"Tayam, Luminous Enigma",C20,16,2.69
05b90d72-00ac-4423-8cdf-e1471c6cd0ae,Ancestral Knowledge,WTH,32,7.87
05bd329b-5707-42fc-af1c-084cc604e805,Imperial Recruiter,MH2,281,14.04
05bf07aa-1dda-4628-8a4b-c40d13145a49,Professional Face-Breaker,PSNC,116p,6.01
05c5a9a8-badd-43ab-8408-a13e75407681,"Zacama, Primal Calamity",LCC,296,1.30
05c8de73-fd56-49fa-aa17-d04ff1847f8d,Mishra,PVAN,403,19.98
05cd67af-1255-4892-a093-444d3ed03a71,Elvish Archers,CED,192,14.99
05cf51d8-9f91-42ff-99e9-4397f2251c20,Dark Confidant,MM2,75,5.14
05d08ff1-edcc-4c76-96e0-683b3da36ebb,Overlord of the Hauntwoods,DSK,194,8.80
05d5a7b3-18b6-4b1d-85cc-2253e605390c,Creeping Corrosion,MBS,78,4.83
05d7bed4-950a-4a4e-b79a-50e4aa416fe9,Animate Wall,2ED,1,29.99
05e2a5e6-3aaa-4096-bdd0-fcc1afe5a36c,"Legion's Landing // Adanto, the First Fort",XLN,22,3.89
05e6a7bc-a35a-4e68-99a0-be264553b5de,Saw in Half,UNF,88,4.54
05e9d580-5da2-4559-b611-870726c53791,"Rograkh, Son of Rohgahh",PF25,11,197.52
05e9fec4-1e0a-4206-ab2b-cc2543cba667,Mana Vault,5ED,388,97.50
05ed6360-0208-4b93-8d1f-a77d786282c3,Taurean Mauler,ARC,49,2.01
05f5c618-5634-4952-a531-dced60582ae8,Restless Bivouac,PWOE,257p,1.11
05f63cd9-e82b-4cf8-b8ce-f0aa0157692b,Do or Die,INV,102,8.47
05fab477-5e35-4a47-a972-441bbddc3302,Reckoner Bankbuster // Reckoner Bankbuster,SLD,1967,2.76
06008bcb-ce6b-482c-9253-f5b9b5e0718e,Three Tree City,BLB,338,41.15
0600d6c2-0f72-4e79-a55d-1f06dffa48c2,Back to Basics,UMA,46,6.45
06025c01-1d70-4e8d-b030-60a773631b54,Dig Through Time,SLD,97,5.80
060d14a4-e903-4c89-9c3a-baa91f125c4e,Rundvelt Hordemaster,DMU,409,2.46
060d72ba-ea62-4a94-8ca0-37978c709769,Master of the Wild Hunt,PLST,A25-181,2.86
060da652-03c7-45e3-ad83-f0a9fa9d1049,Barbarian General,PTK,100,22.93
060ed300-76ac-4a44-874c-c687c9ab421c,Lignify,PLST,DDD-16,1.06
06147ee1-0fe8-4daf-962a-317dc908add5,Expansion Algorithm,SOC,69,2.87
0615e8f6-d68f-480b-9fa3-5205cd6bfc83,Fell the Mighty,SLD,1778,2.00
0617942a-8262-43be-b707-83cfe93febea,Twiddle,30A,382,5.98
06194432-d208-4e3e-8384-eceba58cfd63,Soul Snuffers,EVE,45,2.15
06199f88-720f-484a-953e-9189bafbe173,Canoptek Wraith,40K,153,3.01
0619d670-7b53-4185-a25d-2fab5db1aab5,Wrath of God,8ED,58,4.12
061dae7f-e590-4760-b447-3a4a353084d0,Mountain,WC99,mlp346,1.18
061df0a2-1967-4ddd-84e3-3ecf3af98f6b,Path to Exile,MM3,17,1.42
061f0032-eb14-4c63-8231-aa61472396c2,Farseek,C19,165,1.31
062043de-a199-408d-8d77-09531ad38b16,Goblin,L12,1,6.78
06251176-d20f-4960-ac73-135e44b77c83,Brazen Borrower // Petty Theft,SLD,234,10.58
062fcd2b-7f63-47bf-83ba-88e33d397a6e,Chromatic Orrery,PM21,228p,37.56
0631c7c8-9aa5-4333-8e20-20247fc47033,Phantasmal Forces,LEA,67,40.93
0633d38e-de0b-4f14-abbb-ac9260887c4d,Seat of the Synod,J22,820,1.68
0634ab23-4691-4c77-9b8f-bfd9d99b31a1,Library of Leng,3ED,261,6.97
06379f71-2125-4d9b-b0d2-b7b80451076c,Balthor the Defiled,SLD,462,15.69
063bb28b-5e32-4f31-a208-16b653edf413,Panglacial Wurm,CSP,116,3.51
064595cb-089e-4cf2-afe3-223235ce3f92,Benevolent Hydra,SOC,124,1.11
064a1fc2-6983-4ebf-a0bc-524bc77682c2,Sphere Grid,FIC,123,13.22
064dfdeb-485f-473e-9fa0-8fdb7638cdc6,Dismember,NPH,57,3.50
064e88cb-b9ae-4b70-a788-7a0c2e215f1c,Reliquary Tower,PLST,M3C-368,2.52
064efadf-fdba-41fb-bf2f-ef42b274e934,The Great Henge,LTC,348,88.00
0652f9e2-ba2a-4c0a-bbfc-9b00ee5d28d4,"Arcades, the Strategist",TSR,371,3.81
0654d0cd-389f-4e7d-95a0-8763e2597845,Jester's Cap,PTC,ml324sb,7.31
06551990-713c-4b8b-bebb-4e849babb5bb,Crystalline Sliver,STH,127,3.60
06554274-78ee-4bfc-b203-b81cb4639427,Swords to Plowshares,FIC,256,1.37
0655bae1-d33b-4bac-856a-ca4518f192e8,Infernal Grasp,MID,389,1.73
0656ed76-4c8e-4094-8edd-9b49780cadf7,Flying Men,TSB,20,1.30
065b4358-5dee-4f13-bff9-8254bdb92069,Dingus Staff,WTH,149,1.14
065cd3b9-b5aa-44d3-93f4-3a43694d7a1a,Sword of Fire and Ice,SPG,62,46.96
